context_locale,loaded_at,name,report_hash,streamlit_version,user_id
en-US,2022-06-02T10:27:47.013Z,st_aggrid.agGrid,fcb668a4,1.8.1,e4fd27e7-89d3-5fd1-962b-ec7b66e00db3
en-US,2022-05-03T10:27:17.179Z,streamlit_autorefresh.st_autorefresh,e17b053c,1.8.1,9733dd86-01a4-5323-abfa-6145bf473112
zh-CN,2022-05-31T10:27:46.385Z,extra_streamlit_components.CookieManager.cookie_manager,8fab5ee5,1.9.0,22f59932-293c-5f34-a50f-828ac137e71b
en-US,2022-04-02T10:27:32.413Z,streamlit_autorefresh.st_autorefresh,6cd0deb2,1.0.0,70274f03-e469-54c4-83aa-0235de358473
en-GB,2022-06-24T10:28:04.523Z,streamlit_bokeh_events.streamlit_bokeh_events,daa1cec2,1.10.0,ac6a0253-a60f-50fe-8109-dfbf7d6a30b8
ko-KR,2021-11-13T10:25:16.102Z,streamlit_autorefresh.st_autorefresh,710824b8,1.0.0,fc25559f-6ae6-5e30-b17d-bd6e8027abbe
en-US,2022-07-09T10:27:34.576Z,streamlit_autorefresh.st_autorefresh,6abc6b78,0.84.1,26e35cc3-05c7-56c3-b357-77441f209dd6
ja,2022-04-29T10:27:17.784Z,streamlit_autorefresh.st_autorefresh,69d2d72f,1.0.0,ba6983e5-d9b6-5344-88cd-54721c5fa65d
zh-CN,2022-03-09T22:27:02.576Z,streamlit_autorefresh.st_autorefresh,3ff307ac,1.2.0,70274f03-e469-54c4-83aa-0235de358473
en-US,2022-04-28T22:27:32.631Z,extra_streamlit_components.CookieManager.cookie_manager,312d09fd,1.8.1,4ebd0208-8328-5d69-8c44-ec50939c0967
en-US,2021-12-29T10:26:01.588Z,streamlit_autorefresh.st_autorefresh,3b8c6729,1.2.0,6641af77-d83b-56c9-9b79-e67a4b225100
en-US,2022-05-12T22:27:33.271Z,streamlit_autorefresh.st_autorefresh,8cdda959,1.8.1,0953a928-f635-5f5a-a410-f163e06848dd
de-DE,2021-11-24T10:27:17.632Z,streamlit_drawable_canvas.st_canvas,7db7296b,1.1.0,6db6a530-1284-520f-bd42-23211eaf82bf
en-US,2021-11-23T22:27:47.700Z,declare_react_components.all_react_components,5dd9729c,1.0.0,26e35cc3-05c7-56c3-b357-77441f209dd6
zh-CN,2022-03-02T10:27:17.222Z,streamlit_autorefresh.st_autorefresh,3ff307ac,1.2.0,70274f03-e469-54c4-83aa-0235de358473
en-US,2022-07-07T10:27:18.285Z,streamlit_autorefresh.st_autorefresh,3c656761,1.2.0,9792f758-c9b1-5b5f-b2ec-dde6dfa1e8d2
en-GB,2022-04-12T22:27:02.780Z,streamlit_autorefresh.st_autorefresh,4cd0e30c,1.5.0,78946752-a865-5b7e-8f37-a90cbdd8dcc1
ja,2022-06-06T10:27:47.022Z,streamlit_autorefresh.st_autorefresh,69d2d72f,1.0.0,ba6983e5-d9b6-5344-88cd-54721c5fa65d
en-US,2021-12-01T22:26:48.553Z,streamlit_autorefresh.st_autorefresh,233950d5,1.2.0,29b75882-4c96-516b-af03-65ce600b5930
pt-BR,2022-05-26T22:27:46.690Z,streamlit_autorefresh.st_autorefresh,4903a06f,1.9.0,29f11db5-4828-5e1d-abec-7615c9bdb429
en-US,2022-04-05T10:27:31.565Z,streamlit_autorefresh.st_autorefresh,f431d3a2,1.8.1,7108fb75-9f22-5dae-8792-8948f753e4d3
pt-BR,2021-09-06T22:26:03.850Z,streamlit_autorefresh.st_autorefresh,6b30f159,0.86.0,7a79093d-6af7-5028-8eb1-0ed17a9cd5f2
en-US,2022-05-13T22:27:03.423Z,streamlit_autorefresh.st_autorefresh,764062ee,1.8.1,78142ba4-ed60-5114-b4de-11b8590b489d
en-GB,2022-01-08T10:24:31.920Z,streamlit_autorefresh.st_autorefresh,588b02e0,1.2.0,cd5d7021-58f8-5d6b-b764-077d8745e2d3
en-US,2022-04-17T10:25:46.990Z,streamlit_option_menu.option_menu,78b62dd1,1.4.0,1103f1fa-3a63-5f44-8055-0b44a8752df2
en-US,2022-03-30T10:27:32.499Z,streamlit_autorefresh.st_autorefresh,f6768471,1.5.0,394f8ada-fe3c-5695-99be-62f2b3e6f214
en-US,2022-07-09T10:27:34.576Z,streamlit_echarts.st_echarts,5a0fe02a,1.10.0,894e03da-169a-5311-b9c4-02a5575d2493
ko-KR,2021-12-09T10:26:47.353Z,streamlit_autorefresh.st_autorefresh,710824b8,1.0.0,fc25559f-6ae6-5e30-b17d-bd6e8027abbe
ja,2022-07-12T10:27:03.088Z,streamlit_autorefresh.st_autorefresh,69d2d72f,1.0.0,ba6983e5-d9b6-5344-88cd-54721c5fa65d
en-GB,2022-04-15T22:27:02.216Z,streamlit_option_menu.option_menu,dc5a56b,1.8.1,0249888f-706f-543c-b88a-06e9994c4b38
en-US,2021-10-30T10:24:16.631Z,streamlit_bokeh_events.streamlit_bokeh_events,d3acecaa,0.82.0,b89faf8e-5ed9-5c33-bd2d-f61a74f10ba6
en-US,2022-03-03T10:27:48.326Z,hydralit_components.NavBar.nav_bar,83c2c4,1.2.0,90b76646-0d2c-520a-80bb-a7802ec6b2ab
zh-CN,2021-12-10T22:27:17.823Z,st_aggrid.agGrid,d8a6c8d4,1.2.0,7fbd7a7e-921c-5067-8ae8-a1d8d98e4251
pt-BR,2022-06-09T22:27:19.108Z,streamlit_autorefresh.st_autorefresh,dde29585,1.9.0,2ab785f4-369e-568f-8685-d94e54539900
en-US,2022-06-30T22:27:47.874Z,st_aggrid.agGrid,74fcb0dc,1.10.0,945442e9-7ccc-5bbb-8245-fa321fee4cb0
ja,2022-07-05T10:27:33.819Z,streamlit_autorefresh.st_autorefresh,2db40cea,1.10.0,809b363a-4a6c-5854-8270-9401ee08bdc0
pt-PT,2022-06-11T22:27:02.735Z,streamlit_autorefresh.st_autorefresh,dbe8f8,1.9.2,bd11e38e-24ba-5aa7-8b43-57db03343c04
it-IT,2022-01-11T22:27:02.236Z,st_aggrid.agGrid,6acd788c,1.0.0,0d04b730-7200-5983-97bc-2edaf1a56da5
en-US,2022-01-19T22:27:19.551Z,extra_streamlit_components.CookieManager.cookie_manager,69ba9d8b,1.4.0,6082a796-d819-5447-b0ea-438e9bb5b64b
en-US,2022-02-08T10:27:17.377Z,streamlit_autorefresh.st_autorefresh,3c656761,1.2.0,9792f758-c9b1-5b5f-b2ec-dde6dfa1e8d2
zh-CN,2022-06-08T22:28:18.587Z,streamlit_autorefresh.st_autorefresh,dad40a7d,1.8.1,25a8e5d3-97f9-5a1d-a697-cce349f149d9
en-US,2022-04-04T22:26:32.130Z,st_aggrid.agGrid,5886eb20,1.3.1,49c42515-d261-5513-90a3-c4ba33840828
en-US,2022-01-15T22:25:01.705Z,vpyg.streamlit.st_refresh_counter_component.CounterComponent,f151b0b7,0.88.0,07fd1ab3-bf46-5191-b41e-0753080c327d
fr-FR,2022-05-24T22:27:18.386Z,streamlit_folium.st_folium,c5580340,1.9.0,4190431b-a57f-5b43-b105-30e82e2ea326
ja,2022-02-07T10:27:32.618Z,streamlit_autorefresh.st_autorefresh,69d2d72f,1.0.0,ba6983e5-d9b6-5344-88cd-54721c5fa65d
en-US,2022-06-06T10:27:47.022Z,streamlit_autorefresh.st_autorefresh,82de9a05,1.2.0,6ec7a5cf-07c8-590b-a927-7ec0742a4ea4
en-US,2022-04-07T10:27:16.539Z,streamlit_autorefresh.st_autorefresh,e7db3652,1.2.0,6ec7a5cf-07c8-590b-a927-7ec0742a4ea4
en-US,2022-06-05T10:27:01.841Z,streamlit_autorefresh.st_autorefresh,8fc816a3,1.10.0,2395d74e-3509-52d6-8c9e-707a7b1fea1e
en-US,2021-10-01T10:28:29.249Z,streamlit_lottie.streamlit_lottie,dd4a1db,0.88.0,70e26a71-8f61-5b5a-b1fa-d03a39d95f04
en-US,2022-03-28T22:27:02.193Z,streamlit_auth0.login_button,e20399b4,1.7.0,81b158ca-6dbe-53cb-ab1e-a0d54d36a201
ja,2022-03-22T10:27:17Z,streamlit_autorefresh.st_autorefresh,c5aba618,1.7.0,9e82bd5c-6599-56d5-87d4-260dae139b39
en-US,2022-02-28T10:27:16.870Z,streamlit_autorefresh.st_autorefresh,f6768471,1.5.0,394f8ada-fe3c-5695-99be-62f2b3e6f214
zh,2022-03-07T10:27:17.439Z,streamlit_autorefresh.st_autorefresh,d27be860,1.5.0,9f0c7bd7-afae-5f25-b6aa-6554f48e5d70
en-US,2022-06-24T10:28:04.523Z,streamlit_autorefresh.st_autorefresh,55caaefb,1.10.0,1064d78a-a4cd-5009-a609-511896e9c0ec
en-US,2022-01-20T10:27:32.384Z,streamlit_autorefresh.st_autorefresh,b619eba8,0.88.0,ac16461b-e9f6-503b-a6a3-0b16661e5822
en-US,2022-04-30T10:27:32.207Z,streamlit_autorefresh.st_autorefresh,7f5fc8a1,0.84.2,8e6cff92-77f9-518e-bea4-04b4a84c839a
he,2022-06-14T10:27:17.547Z,streamlit_autorefresh.st_autorefresh,206872d0,1.9.2,4597c8a5-c471-533e-92bf-a1f28c14ee1d
en-US,2022-06-08T10:27:16.899Z,streamlit_autorefresh.st_autorefresh,d3b92fc,1.2.0,6641af77-d83b-56c9-9b79-e67a4b225100
ko,2022-05-30T10:27:17.152Z,st_aggrid.agGrid,24ec9e9f,1.9.0,efc7183f-6243-5bba-a7ac-6d817c0dfd30
en-GB,2022-04-20T22:27:17.004Z,st_aggrid.agGrid,f6e462c8,1.8.0,aceb0060-4f44-56c3-a92e-5b2f0d4fa4db
en-US,2022-01-17T10:27:31.414Z,streamlit_autorefresh.st_autorefresh,2bb0f3e3,1.2.0,9792f758-c9b1-5b5f-b2ec-dde6dfa1e8d2
en-US,2022-04-25T22:27:03.134Z,streamlit_autorefresh.st_autorefresh,d34d2a8d,1.3.1,78ab6ad6-7b9b-59da-9bcf-19966ab4116f
en-US,2022-06-29T22:27:48.264Z,streamlit_autorefresh.st_autorefresh,6abc6b78,0.84.1,26e35cc3-05c7-56c3-b357-77441f209dd6
en-US,2022-05-12T10:27:33.223Z,st_aggrid.agGrid,8005e6d0,1.9.0,5a81303c-b386-5259-a9cf-4c7d4e3533da
en-US,2022-05-19T10:27:07.777Z,streamlit_autorefresh.st_autorefresh,a8c4b1b1,1.2.0,7f28edf4-1e39-5b69-8668-5db8fc21f4fa
ko-KR,2022-01-27T10:27:17.411Z,streamlit_autorefresh.st_autorefresh,a013cb5,1.3.0,70e26a71-8f61-5b5a-b1fa-d03a39d95f04
en-US,2021-09-10T10:25:48.316Z,streamlit_bokeh_events.streamlit_bokeh_events,4258a65a,0.82.0,38ab78b3-e7a1-5d63-8511-02ac6544c5eb
en-GB,2022-06-06T22:27:18.131Z,streamlit_autorefresh.st_autorefresh,f392ea52,1.3.1,b3425286-c645-5292-a20e-df6cbd7f8d46
de,2022-03-31T10:27:02.250Z,extra_streamlit_components.CookieManager.cookie_manager,66d4090b,1.2.0,7a79093d-6af7-5028-8eb1-0ed17a9cd5f2
en-GB,2022-05-22T10:27:31.798Z,streamlit_option_menu.option_menu,a50d01cf,1.8.1,58e8fcab-6662-518a-9a18-4085e2fdc131
en-US,2022-06-25T10:27:47.235Z,streamlit_autorefresh.st_autorefresh,c39b34d1,1.10.0,658e9335-a122-5d58-99f8-f16cf4e04be1
en-US,2022-06-15T22:27:33.238Z,st_aggrid.agGrid,dc9c5239,1.10.0,d829b716-1dab-5750-96fe-e9f86d750ed6
pl-PL,2022-01-17T22:27:19.169Z,streamlit_echarts.st_echarts,56d8700c,1.4.0,7447df83-c9e1-5a95-9b6c-fba85a8d85ca
zh-CN,2022-04-12T10:27:34.814Z,st_aggrid.agGrid,26a78564,1.8.1,32077b58-baa4-5776-83ca-2fd1a403ebf9
ko-KR,2021-11-23T10:27:46.729Z,streamlit_ace.ace,4d46eed2,1.2.0,00d2c8d9-d03a-562b-ba46-eeabae487101
en-US,2022-06-22T22:27:48.872Z,streamlit_autorefresh.st_autorefresh,d8d7a30a,1.10.0,73c7bc5a-f1e1-5b78-9a63-9f2d63934ad3
da,2022-04-08T22:27:16.854Z,streamlit_autorefresh.st_autorefresh,7f5fc8a1,0.84.2,8e6cff92-77f9-518e-bea4-04b4a84c839a
en-US,2022-05-26T10:27:33.354Z,streamlit_autorefresh.st_autorefresh,e7db3652,1.2.0,6ec7a5cf-07c8-590b-a927-7ec0742a4ea4
en-US,2022-05-21T10:27:32.012Z,streamlit_autorefresh.st_autorefresh,f4ae5460,1.8.1,a9f51ed8-f7d3-5107-992f-3527627b62ed
en-US,2022-02-03T10:27:17.559Z,streamlit_autorefresh.st_autorefresh,aa559a7a,1.5.0,e58a85e1-4c82-514e-9e2d-6c9a0015e7a0
en-US,2022-06-27T10:27:33.357Z,streamlit_drawable_canvas.st_canvas,866442c8,1.10.0,3a8e4dbc-ffef-5ebb-90b8-e95a46649250
en-US,2022-07-04T10:27:48.825Z,st_aggrid.agGrid,8a81e671,1.10.0,945442e9-7ccc-5bbb-8245-fa321fee4cb0
en-US,2022-04-23T22:27:18.138Z,streamlit_autorefresh.st_autorefresh,7f5fc8a1,0.84.2,8e6cff92-77f9-518e-bea4-04b4a84c839a
en-US,2022-07-08T22:27:17.210Z,st_aggrid.agGrid,92436dc6,1.5.0,e644adf9-3d78-5c61-88b5-31e728173dc6
zh-CN,2021-12-07T10:27:31.600Z,streamlit_autorefresh.st_autorefresh,3789102b,1.2.0,0ef67f82-3b35-5378-a032-efdd9d9ec88d
en-US,2022-05-11T22:27:17.647Z,bluepineapple.stepper,465f436f,1.9.0,ac737bf1-c411-5c99-ba5e-9b5a03da18de
en-US,2022-05-28T22:28:02.494Z,streamlit_autorefresh.st_autorefresh,3f55bf33,1.8.1,ac0a41a7-8e19-5066-900e-604fc0ddeedb
zh-CN,2022-07-12T10:27:03.088Z,streamlit_echarts.st_echarts,d60249c2,1.3.0,c8c412cd-8684-5de1-ad3a-3038cc5bb44b
fr-FR,2022-02-16T22:27:02.528Z,st_aggrid.agGrid,28313489,1.1.0,feb07068-59ab-550c-8f8f-0c12b0676568
ko-KR,2022-06-13T22:27:02.715Z,streamlit_autorefresh.st_autorefresh,8dd19189,1.0.0,44e2eca7-9b60-5f00-9dab-3b4d10c5c541
zh-TW,2021-11-26T10:27:17.619Z,streamlit_autorefresh.st_autorefresh,96722dfe,1.1.0,da982981-1d3d-547b-8899-8dfbe3e63bea
en-US,2022-03-16T22:26:47.204Z,streamlit_drawable_canvas.st_canvas,64621c9,1.0.0,259c297c-3ba5-55a6-b5c0-364bd6aa0e81
en-US,2022-05-19T10:27:07.777Z,streamlit_autorefresh.st_autorefresh,3c656761,1.2.0,9792f758-c9b1-5b5f-b2ec-dde6dfa1e8d2
en-US,2022-06-01T22:27:49.078Z,st_aggrid.agGrid,a52d7db2,1.9.0,25bea95d-8833-572e-a21d-1e1900e01ad9
en-GB,2022-06-28T10:28:04.336Z,streamlit_autorefresh.st_autorefresh,115f09e0,1.2.0,8316ba84-5048-57b8-80b4-88fec6a16ce6
en-US,2021-11-26T22:27:18.155Z,streamlit_bokeh_events.streamlit_bokeh_events,363d396b,1.2.0,d472eb61-9d9d-5783-a174-e70c9c6909a3
en-US,2022-03-20T10:25:16.412Z,filter_dropdown.filter_dropdown,7e3cee3a,1.4.0,70274f03-e469-54c4-83aa-0235de358473
en-US,2022-04-16T22:26:31.985Z,streamlit_autorefresh.st_autorefresh,5240669b,1.8.1,a9f51ed8-f7d3-5107-992f-3527627b62ed
en-US,2021-12-09T10:26:47.353Z,streamlit_autorefresh.st_autorefresh,47cec783,1.2.0,29b75882-4c96-516b-af03-65ce600b5930
en-US,2022-04-01T22:27:17.525Z,streamlit_autorefresh.st_autorefresh,6cd0deb2,1.0.0,70274f03-e469-54c4-83aa-0235de358473
en-US,2022-06-16T10:27:46.262Z,streamlit_autorefresh.st_autorefresh,19844aa1,1.5.0,2e1aa5b7-c8de-5bdc-a0d5-b7d1a11d064d
pt-BR,2022-07-06T22:27:33.337Z,st_aggrid.agGrid,70a42008,1.7.0,2e6d135f-59b2-5023-a7c5-3eed138bff9b
en-US,2022-06-02T22:27:16.855Z,streamlit_autorefresh.st_autorefresh,7fc70b93,1.9.0,fa2899da-12bd-50a9-8d3d-9813837a5b13
zh-CN,2022-01-04T10:26:31.147Z,streamlit_autorefresh.st_autorefresh,5d393ea4,1.2.0,671ea6a2-95ff-50bf-8e3f-d467a61b1e32
en-US,2022-02-26T22:25:31.765Z,streamlit_echarts.st_echarts,adbfbb50,1.5.1,70274f03-e469-54c4-83aa-0235de358473
da,2022-06-08T22:28:18.587Z,streamlit_autorefresh.st_autorefresh,7f5fc8a1,0.84.2,8e6cff92-77f9-518e-bea4-04b4a84c839a
en-US,2021-11-23T10:27:46.729Z,streamlit_autorefresh.st_autorefresh,4c668261,1.0.0,358b4848-8cd1-534f-952c-756896f260ee
en-US,2021-11-23T22:27:47.700Z,streamlit_autorefresh.st_autorefresh,5dd9729c,1.0.0,26e35cc3-05c7-56c3-b357-77441f209dd6
en-US,2022-05-19T10:27:07.777Z,prose_streamlit_ace.streamlit_ace,22593390,1.8.1,c9518ca3-29b3-5b12-8a73-10df2fab2002
fr-FR,2022-06-16T22:27:32.226Z,st_aggrid.agGrid,9dc54259,1.6.0,4ebd0208-8328-5d69-8c44-ec50939c0967
en-US,2022-03-18T22:32:34.144Z,streamlit_autorefresh.st_autorefresh,e5193263,1.5.0,4ebd0208-8328-5d69-8c44-ec50939c0967
en-US,2022-04-02T10:27:32.413Z,streamlit_autorefresh.st_autorefresh,db65d6ad,1.3.0,9a7568d4-ad07-5182-b56a-52e923c6bd41
en-US,2021-11-24T10:27:17.632Z,st_card.st_card,f21b12b8,1.1.0,26e35cc3-05c7-56c3-b357-77441f209dd6
en-US,2022-02-28T10:27:16.870Z,streamlit_autorefresh.st_autorefresh,f6768471,1.5.0,394f8ada-fe3c-5695-99be-62f2b3e6f214
ko-KR,2022-05-31T10:27:46.385Z,streamlit_custom_image_labeller.st_custom_image_labeller,e530abe,1.8.1,26e35cc3-05c7-56c3-b357-77441f209dd6
en-US,2022-02-04T10:27:47.136Z,streamlit_autorefresh.st_autorefresh,f83b20ee,1.2.0,165fedf5-655b-5b0d-9596-8af38dfe7870
en-US,2022-06-29T22:27:48.264Z,st_aggrid.agGrid,22569750,1.10.0,9a18080a-1817-5914-8065-3c7eda32b02e
en-GB,2022-06-15T22:27:33.238Z,streamlit_autorefresh.st_autorefresh,ad35f849,1.10.0,32077b58-baa4-5776-83ca-2fd1a403ebf9
en-US,2022-07-11T22:27:03.360Z,streamlit_autorefresh.st_autorefresh,7e5ec4e3,1.8.1,0ea909d9-05c9-5ab3-b4d1-cbf9a33e4dcc
ko-KR,2022-06-24T10:28:04.523Z,streamlit_autorefresh.st_autorefresh,a013cb5,1.0.0,70e26a71-8f61-5b5a-b1fa-d03a39d95f04
zh-CN,2021-12-10T10:27:46.921Z,streamlit_autorefresh.st_autorefresh,3789102b,1.2.0,0ef67f82-3b35-5378-a032-efdd9d9ec88d
en-US,2022-07-07T22:27:19.760Z,streamlit_autorefresh.st_autorefresh,85c4e7af,1.7.0,26c157e3-723a-50b1-8209-efb18f34406a
en-US,2022-07-09T10:27:34.576Z,streamlit_autorefresh.st_autorefresh,5a0fe02a,1.10.0,894e03da-169a-5311-b9c4-02a5575d2493
en-GB,2021-10-19T22:27:02.922Z,hydralit_components.NavBar.nav_bar,ac17b672,1.0.0,d8e1a4fa-22b9-5009-80c5-403832bfa7a4
en-US,2022-06-18T22:27:32.734Z,st_aggrid.agGrid,c1099f92,1.10.0,73c7bc5a-f1e1-5b78-9a63-9f2d63934ad3
fr-FR,2022-04-12T22:27:02.780Z,st_aggrid.agGrid,28313489,1.1.0,feb07068-59ab-550c-8f8f-0c12b0676568
zh-CN,2022-06-04T10:27:02.155Z,streamlit_autorefresh.st_autorefresh,3ff307ac,1.2.0,70274f03-e469-54c4-83aa-0235de358473
ru-RU,2022-06-20T22:27:17.480Z,extra_streamlit_components.CookieManager.cookie_manager,28313489,1.3.0,feb07068-59ab-550c-8f8f-0c12b0676568
pt-BR,2022-06-23T10:27:48.233Z,extra_streamlit_components.CookieManager.cookie_manager,e2fbbfaf,1.8.1,e644adf9-3d78-5c61-88b5-31e728173dc6
ru-RU,2021-12-24T10:26:47.224Z,streamlit_autorefresh.st_autorefresh,e53aeb84,1.3.0,42d6a5ce-fd89-50e8-8f46-d565caf5f2a1
en-US,2022-07-14T10:27:47.456Z,streamlit_option_menu.option_menu,15fc707e,1.10.0,32077b58-baa4-5776-83ca-2fd1a403ebf9
en-US,2022-05-21T10:27:32.012Z,streamlit_option_menu.option_menu,5d5a2931,1.8.1,32077b58-baa4-5776-83ca-2fd1a403ebf9
en-US,2022-04-08T22:27:16.854Z,filter_dropdown.filter_dropdown,693af8a9,1.4.0,70274f03-e469-54c4-83aa-0235de358473
en-US,2021-11-19T22:27:18.373Z,streamlit_autorefresh.st_autorefresh,b619eba8,0.88.0,ac16461b-e9f6-503b-a6a3-0b16661e5822
en-US,2022-04-05T22:27:33.304Z,st_aggrid.agGrid,be9d2434,1.2.0,11a4daed-65c5-5322-956a-9278accef191
ja,2022-01-17T10:27:31.414Z,hydralit_components.NavBar.nav_bar,5b870c6f,1.3.0,75927869-e389-5ce7-9e33-11740150b776
en-US,2022-05-05T10:27:32.666Z,streamlit_autorefresh.st_autorefresh,3c656761,1.2.0,9792f758-c9b1-5b5f-b2ec-dde6dfa1e8d2
en-US,2022-02-03T22:27:17.747Z,declare_react_components.all_react_components,a4e3f5dc,1.0.0,70274f03-e469-54c4-83aa-0235de358473
en-US,2021-10-25T22:27:01.547Z,src.st_par_coords.st_par_coords.plotly_events,16faa580,1.0.0,35462abd-3306-5941-8a16-4c0bb2e009c9
en-US,2022-03-16T22:26:47.204Z,st_aggrid.agGrid,28709e68,1.5.0,1d299ce7-3bef-5079-a575-d01578b94a20
ja,2022-02-03T10:27:17.559Z,streamlit_autorefresh.st_autorefresh,69d2d72f,1.0.0,ba6983e5-d9b6-5344-88cd-54721c5fa65d
en-US,2022-04-25T10:27:02.183Z,streamlit_autorefresh.st_autorefresh,f4ae5460,1.8.1,a9f51ed8-f7d3-5107-992f-3527627b62ed
pt-BR,2022-06-10T22:27:03.632Z,streamlit_autorefresh.st_autorefresh,dde29585,1.9.0,2ab785f4-369e-568f-8685-d94e54539900
en-US,2022-03-07T10:27:17.439Z,extra_streamlit_components.CookieManager.cookie_manager,1684a952,1.6.0,c6a12d56-afe4-56f7-9ab1-bef06ade1cb9
en-US,2022-03-04T22:27:17.225Z,st_btn_select.btn_select,26131b7e,1.3.1,d183d8b7-61f5-5f64-ac1d-b3d17e5cbe5c
zh-CN,2021-12-16T10:27:17.652Z,streamlit_autorefresh.st_autorefresh,d8a6c8d4,1.2.0,7fbd7a7e-921c-5067-8ae8-a1d8d98e4251
en-US,2022-02-08T22:27:17.747Z,extra_streamlit_components.TabBar.tab_bar,83c2c4,1.2.0,90b76646-0d2c-520a-80bb-a7802ec6b2ab
en-GB,2021-11-22T10:27:01.157Z,st_aggrid.agGrid,69b641dc,1.0.0,773a6c9b-ea8c-5d19-b25c-043aa4ed9151
zh-CN,2022-05-07T22:27:32.231Z,streamlit_echarts.st_echarts,ee358b58,1.8.1,537d77c1-226d-58ce-97e5-52484c39cfb8
da,2022-04-15T10:27:35.334Z,streamlit_autorefresh.st_autorefresh,7f5fc8a1,0.84.2,8e6cff92-77f9-518e-bea4-04b4a84c839a
pt-BR,2022-01-18T22:27:18.041Z,st_aggrid.agGrid,13701c49,1.2.0,70274f03-e469-54c4-83aa-0235de358473
en-US,2022-01-13T10:27:31.223Z,st_aggrid.agGrid,f8a9dffd,1.3.1,32077b58-baa4-5776-83ca-2fd1a403ebf9
en-US,2022-05-16T22:27:03.967Z,streamlit_lottie.streamlit_lottie,a735577e,1.9.0,cab93e5e-e93c-558a-a7eb-87fbf2530b52
en-US,2022-06-17T22:27:33.398Z,streamlit_vtkjs.streamlit_vtkjs,49a9f755,1.8.0,cab93e5e-e93c-558a-a7eb-87fbf2530b52
de,2021-10-24T22:24:16.214Z,st_aggrid.agGrid,fecbbf8,0.89.0,9040134f-845f-5cf1-b139-cdce508b0f52
pt-PT,2022-06-12T10:27:47.245Z,streamlit_autorefresh.st_autorefresh,870ec8cc,1.10.0,17c01515-aba0-5f8a-bf75-accee426d791
en-US,2022-04-05T22:27:33.304Z,streamlit_bokeh_events.streamlit_bokeh_events,4258a65a,1.7.0,38ab78b3-e7a1-5d63-8511-02ac6544c5eb
en-GB,2022-04-12T10:27:34.814Z,streamlit_autorefresh.st_autorefresh,b683a743,1.8.1,a6d54ba8-843c-54d2-b7be-778990a74e6f
en-US,2022-02-28T10:27:16.870Z,streamlit_autorefresh.st_autorefresh,f6768471,1.5.0,394f8ada-fe3c-5695-99be-62f2b3e6f214
en-US,2022-07-02T22:27:33.530Z,streamlit_autorefresh.st_autorefresh,73e4fbba,1.5.1,6716e5bc-4086-5967-a1c9-eaa133f0bb9c
fr,2022-06-21T22:27:18.569Z,streamlit_option_menu.option_menu,d342f3a2,1.10.0,f8b79814-ecb0-530c-8416-354ceb7d684f
en-US,2022-06-15T22:27:33.238Z,streamlit_autorefresh.st_autorefresh,179f3b15,1.3.0,bc70dfbd-60c3-5cba-9283-e91ae6d3245e
en-US,2022-06-01T10:27:17.622Z,streamlit_autorefresh.st_autorefresh,79b0840f,1.3.1,a276a374-a209-53ee-a110-0aecb636c00c
en-US,2022-01-26T22:27:32.490Z,vpyg.streamlit.st_voith_gauge_component.GaugeChartComponent,9e70be9f,0.88.0,7a79093d-6af7-5028-8eb1-0ed17a9cd5f2
en-US,2022-06-11T10:27:31.534Z,st_aggrid.agGrid,969d6cb,1.9.2,e644adf9-3d78-5c61-88b5-31e728173dc6
pt-BR,2021-12-28T22:26:47.384Z,st_aggrid.agGrid,6148da2e,1.1.0,70e26a71-8f61-5b5a-b1fa-d03a39d95f04
zh-CN,2022-04-07T22:27:18.462Z,streamlit_autorefresh.st_autorefresh,dad40a7d,1.8.1,25a8e5d3-97f9-5a1d-a697-cce349f149d9
zh-CN,2021-10-29T10:26:31.479Z,streamlit_echarts.st_echarts,ec2c610d,0.86.0,4ebd0208-8328-5d69-8c44-ec50939c0967
en-US,2022-01-21T10:27:17.255Z,streamlit_autorefresh.st_autorefresh,3c656761,1.2.0,9792f758-c9b1-5b5f-b2ec-dde6dfa1e8d2
fr-FR,2022-01-03T22:26:32.530Z,st_aggrid.agGrid,190287ea,0.87.0,6e66f9e4-243c-5634-b0b1-fe4d4fe349ed
ja,2022-06-20T10:27:48.990Z,streamlit_autorefresh.st_autorefresh,69d2d72f,1.0.0,ba6983e5-d9b6-5344-88cd-54721c5fa65d
en-US,2022-07-02T10:28:02.781Z,streamlit_autorefresh.st_autorefresh,179f3b15,1.3.0,bc70dfbd-60c3-5cba-9283-e91ae6d3245e
en-US,2022-07-01T10:28:18.107Z,st_aggrid.agGrid,74fcb0dc,1.10.0,08123528-c8e5-581b-a538-7d82874865ef
en-US,2022-05-13T10:27:17.979Z,streamlit_autorefresh.st_autorefresh,7f5fc8a1,0.84.2,8e6cff92-77f9-518e-bea4-04b4a84c839a
fr,2021-02-13T10:22:47.637Z,streamlit_disqus.streamlit_disqus,de07428f,0.74.1,c33b1a03-a078-57bf-b648-eb8ee8b38362
zh-CN,2022-04-21T22:27:18.028Z,streamlit_ace.streamlit_ace,10e3871a,1.4.0,ef47f2d0-7469-5cd4-be54-73152fd93541
sv-SE,2022-03-30T10:27:32.499Z,extra_streamlit_components.CookieManager.cookie_manager,3de0d5fd,1.5.0,4ebd0208-8328-5d69-8c44-ec50939c0967
